# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  5 10:28:29 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_facility like '%TESS%'
# CONSTRAINT:  and st_teffstr < 4200
# CONSTRAINT:  and st_radstr in [0.1, 0.65])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-1266 c,TOI-1266,TIC 467179528,Gaia DR2 1678074272650459008,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,18.80161100000,0.00005300000,-0.00005300000,0,0.1047000000,0.0016000000,-0.0016000000,0,2.13000000,0.12000000,-0.12000000,0,0.19002620,0.01070570,-0.01070570,0,2.88000000,0.80000000,-0.80000000,0,0.00906149,0.00251708,-0.00251708,0,Mass,0.340000,,,1,2.7000,0.5000,-0.4000,0,354.00,16.00,-16.00,0,1,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,M3 V,3618.00,157.00,-157.00,0,0.436000,0.013000,-0.013000,0,0.431000,0.020000,-0.020000,0,-0.1950,0.1150,-0.1150,0,[Fe/H],4.793000,0.032000,-0.033000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.01180000,0.02950000,-0.02950000,12.9410000,0.0490000,-0.0490000,8.8400000,0.0200000,-0.0200000,12.1222000,0.0002490,-0.0002490,2024-03-25,2024-01,2024-03-25
TOI-1266 d,TOI-1266,TIC 467179528,Gaia DR2 1678074272650459008,0,1,3,Transit Timing Variations,2025,Transiting Exoplanet Survey Satellite (TESS),Published Candidate,0,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,32.34000000000,0.09900000000,-0.09900000000,0,0.1500000000,0.0023000000,-0.0024000000,0,,,,,,,,,4.59000000,0.96000000,-0.94000000,0,0.01444176,0.00302050,-0.00295757,0,Msini,0.120000,,,1,1.3000,0.3000,-0.2000,0,297.00,14.00,-13.00,0,0,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,M3 V,3618.00,157.00,-157.00,0,0.436000,0.013000,-0.013000,0,0.431000,0.020000,-0.020000,0,-0.1950,0.1150,-0.1150,0,[Fe/H],4.793000,0.032000,-0.033000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.01180000,0.02950000,-0.02950000,12.9410000,0.0490000,-0.0490000,8.8400000,0.0200000,-0.0200000,12.1222000,0.0002490,-0.0002490,2025-03-21,2024-01,2025-03-21
HD 260655 b,HD 260655,TIC 307809773,Gaia DR2 3359074685047632640,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,2.76953000000,0.00003000000,-0.00003000000,0,0.0293300000,0.0002400000,-0.0002400000,0,1.24000000,0.02300000,-0.02300000,0,0.11062558,0.00205193,-0.00205193,0,2.14000000,0.34000000,-0.34000000,0,0.00673319,0.00106976,-0.00106976,0,Mass,0.039000,0.043000,-0.023000,0,42.2000,0.7000,-0.7000,0,709.00,4.00,-4.00,0,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,M0 V,3803.00,10.00,-10.00,0,0.439000,0.003000,-0.003000,0,0.439000,0.011000,-0.011000,0,-0.4300,0.0400,-0.0400,0,[Fe/H],5.200000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,10.00550000,0.00505000,-0.00505000,9.6300000,0.1000000,-0.1000000,5.8620000,0.0240000,-0.0240000,8.8760410,0.0005540,-0.0005540,2022-06-27,2022-04,2022-06-27
HD 260655 c,HD 260655,TIC 307809773,Gaia DR2 3359074685047632640,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,5.70588000000,0.00007000000,-0.00007000000,0,0.0474900000,0.0003900000,-0.0003900000,0,1.53300000,0.05100000,-0.04600000,0,0.13676533,0.00454992,-0.00410385,0,3.09000000,0.48000000,-0.48000000,0,0.00972223,0.00151025,-0.00151025,0,Mass,0.038000,0.036000,-0.022000,0,16.1000,0.3000,-0.3000,0,557.00,3.00,-3.00,0,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,M0 V,3803.00,10.00,-10.00,0,0.439000,0.003000,-0.003000,0,0.439000,0.011000,-0.011000,0,-0.4300,0.0400,-0.0400,0,[Fe/H],5.200000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,10.00550000,0.00505000,-0.00505000,9.6300000,0.1000000,-0.1000000,5.8620000,0.0240000,-0.0240000,8.8760410,0.0005540,-0.0005540,2022-06-27,2022-04,2022-06-27
TOI-2095 b,TOI-2095,TIC 235678745,Gaia DR2 2268372099615724288,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,17.66484000000,0.00007000000,-0.00007000000,0,0.1010000000,0.0050000000,-0.0050000000,0,1.25000000,0.07000000,-0.07000000,0,0.11151772,0.00624499,-0.00624499,0,4.10000000,,,1,0.01290004,,,1,Mass,0.000000,,,0,3.4300,0.3100,-0.3100,0,347.00,9.00,-9.00,0,0,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,M2.5 V,3759.00,87.00,-87.00,0,0.440000,0.020000,-0.020000,0,0.440000,0.020000,-0.020000,0,-0.2400,0.0400,-0.0400,0,[Fe/H],5.110000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m32.77s,285.6365235,+75d25m06.65s,75.4185135,41.91760000,0.05000000,-0.05000000,13.1900000,0.2000000,-0.2000000,8.9880000,0.0150000,-0.0150000,12.0940000,0.0004210,-0.0004210,2023-08-22,2023-04,2023-08-22
TOI-2095 c,TOI-2095,TIC 235678745,Gaia DR2 2268372099615724288,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,28.17232000000,0.00014000000,-0.00014000000,0,0.1370000000,0.0060000000,-0.0060000000,0,1.33000000,0.08000000,-0.08000000,0,0.11865486,0.00713713,-0.00713713,0,7.40000000,,,1,0.02328300,,,1,Mass,0.000000,,,0,1.8400,0.1700,-0.1700,0,297.00,8.00,-8.00,0,0,<a refstr=MURGAS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230409220M/abstract target=ref>Murgas et al. 2023</a>,M2.5 V,3759.00,87.00,-87.00,0,0.440000,0.020000,-0.020000,0,0.440000,0.020000,-0.020000,0,-0.2400,0.0400,-0.0400,0,[Fe/H],5.110000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m32.77s,285.6365235,+75d25m06.65s,75.4185135,41.91760000,0.05000000,-0.05000000,13.1900000,0.2000000,-0.2000000,8.9880000,0.0150000,-0.0150000,12.0940000,0.0004210,-0.0004210,2023-08-22,2023-04,2023-08-22
TOI-198 b,TOI-198,TIC 12421862,Gaia DR2 2333676738049780352,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,10.21520000000,0.00006000000,-0.00006000000,0,0.1000000000,0.0060000000,-0.0060000000,0,1.44000000,0.08000000,-0.08000000,0,0.12846842,0.00713713,-0.00713713,0,,,,,,,,,,,,,,,,,,368.00,26.00,-26.00,0,0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,M0 V,3650.00,75.00,-75.00,0,0.441000,0.019000,-0.019000,0,0.467000,0.023000,-0.023000,0,-0.7000,0.5000,-0.5000,0,[Fe/H],4.750000,0.250000,-0.250000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h09m05.16s,2.2715087,-27d07m18.28s,-27.1217452,23.72620000,0.02655000,-0.02655000,11.6880000,0.0140000,-0.0140000,7.8560000,0.0210000,-0.0210000,10.9187000,0.0006550,-0.0006550,2023-08-22,2023-03,2023-08-22
TOI-1227 b,TOI-1227,TIC 360156606,Gaia DR2 5842480953772012928,0,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,27.36137783684,0.00010217787,-0.00010217787,0,,,,,6.45224486,0.50119525,-0.50119525,0,0.57563172,0.04471372,-0.04471372,0,,,,,,,,,,,,,,0.8346,,,0,243.77,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3050.00,,,0,0.441280,0.013263,-0.013263,0,,,,,,,,,,4.438000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h27m04.17s,186.7673635,-72d27m06.66s,-72.4518501,100.64100000,0.57300000,-0.56600000,16.9990000,1.1330000,-1.1330000,11.0340000,0.0210000,-0.0210000,15.2514000,0.0008480,-0.0008480,2024-02-16,2017-07,2024-02-16
TOI-198 b,TOI-198,TIC 12421862,Gaia DR2 2333676738049780352,0,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,10.21501679267,0.00005243623,-0.00005243623,0,,,,,1.47777541,0.58433956,-0.58433956,0,0.13183852,0.05213137,-0.05213137,0,,,,,,,,,,,,,,7.4195,,,0,420.93,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3763.00,65.00,-65.00,0,0.447336,0.013317,-0.013317,0,,,,,,,,,,4.837390,0.119367,-0.119367,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h09m05.16s,2.2715087,-27d07m18.28s,-27.1217452,23.72620000,0.02655000,-0.02655000,11.6880000,0.0140000,-0.0140000,7.8560000,0.0210000,-0.0210000,10.9187000,0.0006550,-0.0006550,2023-12-04,2017-07,2023-12-04
TOI-1634 b,TOI-1634,TIC 201186294,Gaia DR2 223158499179138432,0,2,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...79C/abstract target=ref>Cloutier et al. 2021</a>,0.98934300000,0.00001500000,-0.00001500000,0,0.0154500000,0.0001400000,-0.0001400000,0,1.79000000,0.08000000,-0.08100000,0,0.15969338,0.00713713,-0.00722635,0,4.91000000,0.68000000,-0.70000000,0,0.01544859,0.00213952,-0.00220245,0,Mass,0.160000,,,1,121.0000,12.0000,-11.0000,0,924.00,22.00,-22.00,0,0,<a refstr=CLOUTIER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...79C/abstract target=ref>Cloutier et al. 2021</a>,M2,3550.00,69.00,-69.00,0,0.450000,0.013000,-0.013000,0,0.502000,0.014000,-0.014000,0,0.2300,0.0700,-0.0800,0,[Fe/H],4.833000,0.028000,-0.028000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h45m33.75s,56.3906096,+37d06m44.21s,37.1122803,35.27360000,0.05270000,-0.05260000,13.2170000,0.0430000,-0.0430000,8.6000000,0.0140000,-0.0140000,12.1965000,0.0002680,-0.0002680,2021-07-12,2021-08,2021-07-12
TOI-1634 b,TOI-1634,TIC 201186294,Gaia DR2 223158499179138432,0,2,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HIRANO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..161H/abstract target=ref>Hirano et al. 2021</a>,0.98934360000,0.00000200000,-0.00000200000,0,0.0149000000,0.0001700000,-0.0001700000,0,1.74900000,0.07900000,-0.07900000,0,0.15603560,0.00704792,-0.00704792,0,10.14000000,0.95000000,-0.95000000,0,0.03190401,0.00298903,-0.00298903,0,Mass,0.000000,,,0,,,,,920.00,25.00,-25.00,0,0,<a refstr=HIRANO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..161H/abstract target=ref>Hirano et al. 2021</a>,,3472.00,70.00,-70.00,0,0.450000,0.016000,-0.016000,0,0.451000,0.015000,-0.015000,0,0.1900,0.1200,-0.1200,0,[Fe/H],4.787000,0.027000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h45m33.75s,56.3906096,+37d06m44.21s,37.1122803,35.27360000,0.05270000,-0.05260000,13.2170000,0.0430000,-0.0430000,8.6000000,0.0140000,-0.0140000,12.1965000,0.0002680,-0.0002680,2021-07-12,2021-10,2021-07-12
TOI-1634 b,TOI-1634,TIC 201186294,Gaia DR2 223158499179138432,1,2,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>,0.98934550000,0.00000600000,-0.00000600000,0,,,,,1.77300000,0.07700000,-0.07700000,0,0.15817674,0.00686949,-0.00686949,0,7.57000000,0.71000000,-0.72000000,0,0.02381788,0.00223391,-0.00226537,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=HIRANO_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..161H/abstract target=ref>Hirano et al. 2021</a>,,3472.00,70.00,-70.00,0,0.450000,0.016000,-0.016000,0,0.451000,0.015000,-0.015000,0,0.1900,0.1200,-0.1200,0,[Fe/H],4.787000,0.027000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h45m33.75s,56.3906096,+37d06m44.21s,37.1122803,35.27360000,0.05270000,-0.05260000,13.2170000,0.0430000,-0.0430000,8.6000000,0.0140000,-0.0140000,12.1965000,0.0002680,-0.0002680,2023-07-10,2022-09,2023-07-10
TOI-4479 b,TOI-4479,TIC 126606859,Gaia DR2 1841177820379504768,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESPARZA_BORGES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220610643E/abstract target=ref>Esparza-Borges et al. 2022</a>,1.15890000000,0.00001000000,-0.00002000000,0,0.0164000000,0.0015000000,-0.0029000000,0,2.82000000,0.65000000,-0.63000000,0,0.25158398,0.05798922,-0.05620493,0,,,,,,,,,,,,,,92.5000,17.5000,-33.3000,0,861.00,64.00,-103.00,0,0,<a refstr=ESPARZA_BORGES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220610643E/abstract target=ref>Esparza-Borges et al. 2022</a>,M3.0,3400.00,100.00,-100.00,0,0.451000,0.085000,-0.085000,0,0.452000,0.090000,-0.090000,0,0.0000,,,-1,[Fe/H],4.500000,,,-1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h04m23.27s,316.0969388,+24d39m13.23s,24.6536739,80.65320000,0.25740000,-0.25580000,15.1800000,0.2000000,-0.2000000,10.6470000,0.0190000,-0.0190000,14.1309000,0.0004990,-0.0004990,2022-06-27,2022-06,2022-06-27
TOI-2095 b,TOI-2095,TIC 235678745,Gaia DR2 2268372099615724288,0,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=QUINTANA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..195Q/abstract target=ref>Quintana et al. 2023</a>,17.66487200000,0.00004500000,-0.00005100000,0,0.1010000000,0.0088000000,-0.0084000000,0,1.30000000,0.10000000,-0.10000000,0,0.11597843,0.00892142,-0.00892142,0,,,,,,,,,,0.120000,0.190000,-0.080000,0,3.2300,0.6400,-0.5400,0,,,,,0,<a refstr=QUINTANA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..195Q/abstract target=ref>Quintana et al. 2023</a>,M0.5-1.0 V,3662.00,130.00,-130.00,0,0.453000,0.028000,-0.029000,0,0.465000,0.012000,-0.012000,0,-0.4500,0.3800,-0.3800,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m32.77s,285.6365235,+75d25m06.65s,75.4185135,41.91760000,0.05000000,-0.05000000,13.1900000,0.2000000,-0.2000000,8.9880000,0.0150000,-0.0150000,12.0940000,0.0004210,-0.0004210,2023-11-06,2023-11,2023-11-06
TOI-2095 c,TOI-2095,TIC 235678745,Gaia DR2 2268372099615724288,0,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=QUINTANA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..195Q/abstract target=ref>Quintana et al. 2023</a>,28.17220000000,0.00011000000,-0.00014000000,0,0.1380000000,0.0120000000,-0.0110000000,0,1.39000000,0.11000000,-0.10000000,0,0.12400771,0.00981356,-0.00892142,0,,,,,,,,,,0.130000,0.180000,-0.090000,0,1.7300,0.3400,-0.2800,0,,,,,0,<a refstr=QUINTANA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..195Q/abstract target=ref>Quintana et al. 2023</a>,M0.5-1.0 V,3662.00,130.00,-130.00,0,0.453000,0.028000,-0.029000,0,0.465000,0.012000,-0.012000,0,-0.4500,0.3800,-0.3800,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m32.77s,285.6365235,+75d25m06.65s,75.4185135,41.91760000,0.05000000,-0.05000000,13.1900000,0.2000000,-0.2000000,8.9880000,0.0150000,-0.0150000,12.0940000,0.0004210,-0.0004210,2023-11-07,2023-11,2023-11-07
