# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Nov 17 10:16:43 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and st_teff < 4200
# CONSTRAINT:  and st_rad in [0.1, 0.65])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN gaia_dr3_id:    Gaia DR3 ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,gaia_dr3_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-1693 b,TOI-1693,Gaia DR3 3451908921382409472,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,1.76669570000,0.00000540000,-0.00000540000,0,0.0226000000,0.0004000000,-0.0004000000,0,1.41000000,0.10000000,-0.10000000,0,0.12579199,0.00892142,-0.00892142,0,,,,,,,,,,,,,,,,,,764.00,19.00,-19.00,0,0,<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>,,3499.00,70.00,-70.00,0,0.460000,0.010000,-0.010000,0,0.490000,0.030000,-0.030000,0,,,,,,4.800000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h01m14.00s,90.3083455,+34d46m23.13s,34.7730904,30.79470000,0.03910000,-0.03910000,12.9620000,0.0690000,-0.0690000,8.3310000,0.0210000,-0.0210000,11.8373000,0.0005200,-0.0005200,2022-02-15,2022-02,2022-02-15
TOI-2285 b,TOI-2285,Gaia DR3 2199658670194983040,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FUKUI_2025 href=https://ui.adsabs.harvard.edu/abs/2025RNAAS...9...73F/abstract target=ref>Fukui 2025</a>,13.63510900000,0.00003100000,-0.00003100000,0,,,,,1.77000000,0.12000000,-0.09000000,0,0.15790910,0.01070570,-0.00802928,0,,,,,,,,,,,,,,3.9100,0.3600,-0.3300,0,358.00,8.00,-8.00,0,0,<a refstr=FUKUI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74L...1F/abstract target=ref>Fukui et al. 2022</a>,,3491.00,58.00,-58.00,0,0.464000,0.013000,-0.013000,0,0.454000,0.010000,-0.010000,0,-0.0500,0.1200,-0.1200,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m15.18s,332.5632644,+58d42m21.94s,58.7060934,42.40900000,0.04700000,-0.04700000,13.4030000,0.0920000,-0.0920000,9.0340000,0.0220000,-0.0220000,12.4314000,0.0003840,-0.0003840,2025-05-07,2025-04,2025-05-07
TOI-4364 b,TOI-4364,Gaia DR3 3210444215030339584,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DISTLER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..166D/abstract target=ref>Distler et al. 2025</a>,5.42401900000,0.00001000000,-0.00001100000,0,0.0475300000,0.0005300000,-0.0005400000,0,2.01000000,0.10000000,-0.08000000,0,0.17932050,0.00892142,-0.00713713,0,,,,,,,,,,0.290000,0.380000,-0.170000,0,,,,,488.00,9.00,-7.00,0,0,<a refstr=DISTLER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..166D/abstract target=ref>Distler et al. 2025</a>,M4 V,3528.00,33.00,-20.00,0,0.468400,0.008700,-0.010000,0,0.487000,0.017000,-0.016000,0,0.1480,0.0460,-0.0460,0,[Fe/H],4.785000,0.017000,-0.016000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h20m16.06s,80.0669270,-04d14m21.29s,-4.2392481,43.96620000,0.10440000,-0.10440000,13.5640000,0.0340000,-0.0340000,9.0750000,0.0240000,-0.0240000,12.5548000,0.0005660,-0.0005660,2025-03-17,2025-03,2025-03-17
TOI-1470 b,TOI-1470,Gaia DR3 427224073427887360,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GONZ_AACUTE_LEZ__AACUTE_LVAREZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.177G/abstract target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2023</a>,2.52709300000,0.00000400000,-0.00000300000,0,0.0285000000,0.0004000000,-0.0004000000,0,2.18000000,0.04000000,-0.04000000,0,0.19448691,0.00356857,-0.00356857,0,7.32000000,1.21000000,-1.24000000,0,0.02303130,0.00380709,-0.00390148,0,Mass,0.300000,,,1,46.3000,1.5000,-1.4000,0,734.00,,,0,0,<a refstr=GONZ_AACUTE_LEZ__AACUTE_LVAREZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.177G/abstract target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2023</a>,M1.5 V,3709.00,11.00,-11.00,0,0.469000,0.003000,-0.003000,0,0.471000,0.011000,-0.011000,0,0.0000,0.0300,-0.0300,0,[Fe/H],4.770000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h40m21.39s,10.0891431,+61d12m48.19s,61.2133868,51.95030000,0.07450000,-0.07450000,13.4590000,0.0360000,-0.0360000,9.2830000,0.0200000,-0.0200000,12.5555000,0.0002850,-0.0002850,2023-08-07,2023-07,2023-08-07
TOI-1470 c,TOI-1470,Gaia DR3 427224073427887360,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GONZ_AACUTE_LEZ__AACUTE_LVAREZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.177G/abstract target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2023</a>,18.08816000000,0.00006000000,-0.00008000000,0,0.1060000000,0.0010000000,-0.0010000000,0,2.47000000,0.02000000,-0.02000000,0,0.22035902,0.00178428,-0.00178428,0,7.24000000,2.87000000,-2.77000000,0,0.02277959,0.00903003,-0.00871539,0,Mass,0.500000,,,1,3.3500,0.3000,-0.2000,0,373.00,,,0,0,<a refstr=GONZ_AACUTE_LEZ__AACUTE_LVAREZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.177G/abstract target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2023</a>,M1.5 V,3709.00,11.00,-11.00,0,0.469000,0.003000,-0.003000,0,0.471000,0.011000,-0.011000,0,0.0000,0.0300,-0.0300,0,[Fe/H],4.770000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h40m21.39s,10.0891431,+61d12m48.19s,61.2133868,51.95030000,0.07450000,-0.07450000,13.4590000,0.0360000,-0.0360000,9.2830000,0.0200000,-0.0200000,12.5555000,0.0002850,-0.0002850,2023-08-07,2023-07,2023-08-07
TOI-3984 A b,TOI-3984 A,Gaia DR3 1291955578869575552,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...30C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,4.35332600000,0.00000500000,-0.00000500000,0,0.0410000000,0.0020000000,-0.0010000000,0,7.90000000,0.24000000,-0.24000000,0,0.71000000,0.02000000,-0.02000000,0,44.00000000,8.70000000,-8.00000000,0,0.14000000,0.03000000,-0.03000000,0,Mass,0.230000,,,1,16.7000,1.8000,-1.8000,0,563.00,15.00,-15.00,0,0,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...30C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,M4+/-0.5,3476.00,88.00,-88.00,0,0.470000,0.010000,-0.010000,0,0.490000,0.020000,-0.020000,0,0.1800,0.1200,-0.1200,0,[Fe/H],4.810000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h05m20.92s,226.3371468,+36d47m13.11s,36.7869747,108.88300000,0.43300000,-0.42800000,15.6940000,0.1170000,-0.1170000,11.0520000,0.0200000,-0.0200000,14.6718000,0.0004380,-0.0004380,2023-07-21,2023-07,2023-07-21
TOI-2084 b,TOI-2084,Gaia DR3 1652137995942479744,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARKAOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230615095B/abstract target=ref>Barkaoui et al. 2023</a>,6.07842470000,0.00000960000,-0.00000960000,0,0.0500600000,0.0010300000,-0.0010300000,0,2.47000000,0.13000000,-0.13000000,0,0.22035902,0.01159784,-0.01159784,0,,,,,,,,,,,,,,12.8000,0.8000,-0.8000,0,527.00,8.00,-8.00,0,0,<a refstr=BARKAOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230615095B/abstract target=ref>Barkaoui et al. 2023</a>,M2+/-0.5,3551.00,49.00,-52.00,0,0.475000,0.014000,-0.014000,0,0.453000,0.029000,-0.027000,0,-0.1300,0.2000,-0.2000,0,[Fe/H],4.750000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h17m01.09s,259.2545389,+72d44m49.28s,72.7470231,114.54900000,0.34200000,-0.33900000,15.1150000,0.0650000,-0.0650000,11.1480000,0.0200000,-0.0200000,14.4096000,0.0004700,-0.0004700,2023-07-25,2023-06,2023-07-25
TOI-1231 b,TOI-1231,Gaia DR3 5357465071731312768,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...87B/abstract target=ref>Burt et al. 2021</a>,24.24558600000,0.00006400000,-0.00006600000,0,0.1288000000,0.0021000000,-0.0022000000,0,3.65000000,0.16000000,-0.15000000,0,0.32563175,0.01427427,-0.01338213,0,15.40000000,3.30000000,-3.30000000,0,0.04845382,0.01038296,-0.01038296,0,Mass,0.087000,0.120000,-0.061000,0,1.9300,0.1000,-0.1000,0,329.60,3.80,-3.70,0,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...87B/abstract target=ref>Burt et al. 2021</a>,M3 V,3553.00,51.00,-52.00,0,0.476000,0.015000,-0.014000,0,0.485000,0.024000,-0.024000,0,0.0410,0.0690,-0.0630,0,[Fe/H],4.767000,0.033000,-0.035000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h26m59.34s,156.7472600,-52d28m04.34s,-52.4678724,27.62270000,0.06090000,-0.06090000,12.3600000,0.2000000,-0.2000000,8.0690000,0.0260000,-0.0260000,11.3600000,0.0009220,-0.0009220,2021-11-09,2021-09,2021-11-09
TOI-1450 A b,TOI-1450 A,Gaia DR3 2155540255030594560,1,2,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRADY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240510400B/abstract target=ref>Brady et al. 2024</a>,2.04392740000,0.00000100000,-0.00000100000,0,,,,,1.13000000,0.04300000,-0.04300000,0,0.10081202,0.00383621,-0.00383621,0,1.25800000,0.12800000,-0.12800000,0,0.00395811,0.00040273,-0.00040273,0,Mass,,,,,,,,,722.00,35.00,-35.00,0,0,<a refstr=BRADY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240510400B/abstract target=ref>Brady et al. 2024</a>,M3.0 V,3437.00,86.00,-86.00,0,0.483000,0.025000,-0.025000,0,0.480000,0.024000,-0.024000,0,-0.1200,0.1700,-0.1700,0,[Fe/H],4.760000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m24.98s,286.8540627,+59d05m11.85s,59.0866254,22.44670000,0.01320000,-0.01310000,12.2800000,0.2000000,-0.2000000,7.5650000,0.0170000,-0.0170000,11.2394000,0.0006760,-0.0006760,2024-06-10,2024-05,2024-06-10
TOI-5319 b,TOI-5319,Gaia DR3 102461087706561024,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PEL_AMP_AACUTE_EZ_TORRES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..62P/abstract target=ref>Pel&aacute;ez-Torres et al. 2024</a>,4.07853000000,0.00000800000,-0.00000800000,0,0.0506000000,0.0025000000,-0.0060000000,0,2.83000000,0.57000000,-0.59000000,0,0.25247612,0.05085208,-0.05263637,0,,,,,,,,,,,,,,,,,,695.00,,,0,0,<a refstr=PEL_AMP_AACUTE_EZ_TORRES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..62P/abstract target=ref>Pel&aacute;ez-Torres et al. 2024</a>,M,3580.00,124.25,-124.25,0,0.485000,0.067000,-0.067000,0,0.500000,0.096000,-0.096000,0,,,,,,4.500000,,,-1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h20m51.25s,35.2135563,+23d31m13.59s,23.5204408,61.17100000,0.20920000,-0.20780000,13.9470000,0.0180000,-0.0180000,9.5530010,0.0290000,-0.0290000,13.1344000,0.0007780,-0.0007780,2024-10-22,2024-10,2024-10-22
TOI-4527.01,TOI-4527,Gaia DR3 2564324345929277184,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,0.39944450000,,,0,0.0083323530,,,0,0.90866170,0.95341300,-0.95341300,0,0.08097753,0.08496565,-0.08496565,0,,,,,,,,,,,,,,571.5072,,,0,1362.93,,,0,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,,3702.00,,,0,0.485948,,,0,0.483901,,,0,,,,,,4.750000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h17m53.34s,19.4722574,+05d28m16.32s,5.4711996,18.10370000,0.01740000,-0.01740000,10.9170000,0.0150000,-0.0150000,7.0200000,0.0180000,-0.0180000,10.1927000,0.0008480,-0.0008480,2024-06-11,2024-05,2024-06-11
TOI-6034 b,TOI-6034,Gaia DR3 2270404997834401664,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,2.57618400000,0.00000200000,-0.00000200000,0,0.0294900000,0.0004300000,-0.0004400000,0,11.92000000,0.48000000,-0.48000000,0,1.06300000,0.04200000,-0.04200000,0,254.00000000,24.00000000,-24.00000000,0,0.79800000,0.07500000,-0.07500000,0,Mass,0.040000,0.042000,-0.028000,0,43.0000,5.0000,-5.0000,0,714.00,21.00,-21.00,0,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,,3635.00,88.00,-88.00,0,0.489000,0.015000,-0.014000,0,0.514000,0.025000,-0.022000,0,-0.0900,0.1200,-0.1200,0,[Fe/H],4.770000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h11m36.03s,317.9001392,+68d24m07.47s,68.4020762,117.99200000,0.37500000,-0.37300000,15.1890000,0.0570000,-0.0570000,11.0160000,0.0230000,-0.0230000,14.3143000,0.0003700,-0.0003700,2024-09-03,2024-08,2024-09-03
TOI-6330 b,TOI-6330,Gaia DR3 407530931116600320,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOTNISKY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170....1H/abstract target=ref>Hotnisky et al. 2025</a>,6.85002460000,0.00000330000,-0.00000330000,0,0.0576300000,0.0007300000,-0.0007700000,0,10.89000000,0.37000000,-0.35000000,0,0.97200000,0.03300000,-0.03100000,0,3179.00000000,100.00000000,-100.00000000,0,10.00000000,0.32000000,-0.32000000,0,Mass,0.340000,0.010000,-0.010000,0,9.9700,1.1100,-1.1100,0,495.00,14.00,-14.00,0,0,<a refstr=HOTNISKY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170....1H/abstract target=ref>Hotnisky et al. 2025</a>,,3539.00,59.00,-59.00,0,0.490000,0.011000,-0.011000,0,0.531000,0.021000,-0.021000,0,0.0800,0.1600,-0.1600,0,[Fe/H],4.770000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h28m40.32s,22.1679816,+53d41m09.88s,53.6860778,139.04200000,1.14700000,-1.12800000,16.3300000,0.2000000,-0.2000000,11.5130000,0.0230000,-0.0230000,14.9341000,0.0006100,-0.0006100,2025-09-17,2025-07,2025-09-17
TOI-1467 b,TOI-1467,Gaia DR3 403141126645929728,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,5.97114713000,0.00000874600,-0.00000847000,0,0.0507480000,0.0006830000,-0.0007010000,0,1.92000000,0.17100000,-0.11300000,0,0.17129122,0.01525562,-0.01008120,0,,,,,,,,,,,,,,18.1300,3.4300,-2.9800,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,3834.00,157.00,-157.00,0,0.491000,0.015000,-0.015000,0,0.489000,0.020000,-0.020000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h16m27.51s,19.1146441,+49d13m59.30s,49.2331382,37.44180000,0.05465000,-0.05465000,12.2930000,0.0170000,-0.0170000,8.5680000,0.0190000,-0.0190000,11.5622000,0.0008750,-0.0008750,2024-12-10,2024-11,2024-12-10
